restaurant_id,name,state,lat,lon,chicken_burrito_price,method
4699,Old Cutler,FL,25.571186,-80.345688,9.8,burrito:Chicken Burrito
4721,Partin Settlement,FL,28.281128,-81.347214,10.15,burrito:Chicken Burrito
4726,West Sanford,FL,28.810686,-81.348467,9.8,burrito:Chicken Burrito
4727,Sebring,FL,27.495454,-81.486207,9.2,burrito:Chicken Burrito
4774,Crestview Commons,FL,30.732689,-86.567567,9.8,burrito:Chicken Burrito
4775,Waters Ave and Veterans Expressway,FL,28.026164,-82.550401,9.65,burrito:Chicken Burrito
4776,North Davenport,FL,28.30759,-81.66655,10.15,burrito:Chicken Burrito
4810,St. Cloud East,FL,28.245342,-81.25837,9.8,burrito:Chicken Burrito
4847,Longwood East,FL,28.69742,-81.35953,9.35,burrito:Chicken Burrito
4857,Normandy & I295,FL,30.29333,-81.78008,9.35,burrito:Chicken Burrito
486,U of Florida,FL,29.652263,-82.341518,8.75,burrito:Chicken Burrito
4871,Coconut Grove S. Dixie,FL,25.740717,-80.239011,9.5,burrito:Chicken Burrito
4879,Kirkman & I-Drive,FL,28.464564,-81.456301,10.15,burrito:Chicken Burrito
4920,Ocala West,FL,29.075726,-82.260055,9.65,burrito:Chicken Burrito
4922,South Spring Hill,FL,28.434287,-82.546858,9.65,burrito:Chicken Burrito
4955,North Lake Worth,FL,26.62865,-80.08226,9.8,burrito:Chicken Burrito
4960,Venice FL,FL,27.049911,-82.396879,9.95,burrito:Chicken Burrito
4989,South St. Pete,FL,27.73282,-82.67981,9.8,burrito:Chicken Burrito
4996,North Naples,FL,26.274327,-81.690635,10.15,burrito:Chicken Burrito
4997,Wildwood FL,FL,28.842306,-82.029912,9.15,burrito:Chicken Burrito
5024,Pompano Southwest,FL,26.230538,-80.152541,9.35,burrito:Chicken Burrito
5025,Clermont East,FL,28.547366,-81.666312,10.15,burrito:Chicken Burrito
5083,Heritage and 64,FL,27.48755,-82.461,9.65,burrito:Chicken Burrito
5087,North Largo,FL,27.926089,-82.787286,9.5,burrito:Chicken Burrito
5118,Altamonte Springs East,FL,28.662602,-81.364548,9.5,burrito:Chicken Burrito
5130,North Ocoee,FL,28.599216,-81.538485,9.65,burrito:Chicken Burrito
5145,Tavares,FL,28.821345,-81.703686,9.5,burrito:Chicken Burrito
5154,Bartow,FL,27.904451,-81.840193,9.35,burrito:Chicken Burrito
5172,West Bradenton,FL,27.462938,-82.611991,9.35,burrito:Chicken Burrito
5173,Navarre,FL,30.402209,-86.875102,10.35,burrito:Chicken Burrito
5217,Beachwalk,FL,30.079117,-81.481692,9.95,burrito:Chicken Burrito
5242,Lecanto,FL,28.889321,-82.48591,9.5,burrito:Chicken Burrito
5243,Dale Mabry and Van Dyke,FL,28.130174,-82.501692,9.65,burrito:Chicken Burrito
5253,Belleview FL,FL,29.071995,-82.07202,9.65,burrito:Chicken Burrito
5254,Lehigh Acres,FL,26.616799,-81.670156,9.95,burrito:Chicken Burrito
5304,Beacon Hills,FL,28.2347,-82.72806,9.95,burrito:Chicken Burrito
5337,East Melbourne,FL,28.138115,-80.585693,9.8,burrito:Chicken Burrito
5338,Palm Bay,FL,27.99922,-80.64826,9.65,burrito:Chicken Burrito
5352,Deltona,FL,28.949521,-81.249972,9.35,burrito:Chicken Burrito
5367,Pace 2,FL,30.603308,-87.129753,9.65,burrito:Chicken Burrito
5377,Westlake FL,FL,26.683191,-80.30873,9.5,burrito:Chicken Burrito
5391,Holmes Beach,FL,27.496341,-82.622043,9.8,burrito:Chicken Burrito
5406,South Davenport,FL,28.182347,-81.639064,10.15,burrito:Chicken Burrito
5416,Wynwood Miami,FL,25.80062,-80.19896,9.35,burrito:Chicken Burrito
5417,Bellview Michigan Ave,FL,30.461494,-87.29804,9.2,burrito:Chicken Burrito
5418,Wesley Chapel East,FL,28.21842,-82.25187,9.5,burrito:Chicken Burrito
5474,Boggy Creek,FL,28.35546,-81.31042,9.95,burrito:Chicken Burrito
5497,Dunedin,FL,28.019874,-82.759516,9.65,burrito:Chicken Burrito
5498,Tampa Stadium,FL,27.980943,-82.488028,9.95,burrito:Chicken Burrito
5500,South Bradenton 33rd St.,FL,27.447,-82.52233,10.15,burrito:Chicken Burrito
5519,Clermont South,FL,28.52573,-81.73055,10.15,burrito:Chicken Burrito
5538,Gibsonton Dr.,FL,27.856483,-82.331694,9.95,burrito:Chicken Burrito
5541,Lake Wales,FL,27.94767,-81.61756,9.95,burrito:Chicken Burrito
5556,West Windermere,FL,28.5024,-81.5766,9.95,burrito:Chicken Burrito
5571,Middleburg,FL,30.10929,-81.82258,9.5,burrito:Chicken Burrito
5587,Punta Gorda,FL,26.89565,-82.01696,9.8,burrito:Chicken Burrito
5611,Starkey Ranch,FL,28.188981,-82.611167,9.65,burrito:Chicken Burrito
5665,Tampa Water St.,FL,27.94477,-82.44961,9.8,burrito:Chicken Burrito
5684,Pensacola Ransley Station,FL,30.525328,-87.315163,9.35,burrito:Chicken Burrito
570,Metrowest,FL,28.512078,-81.459718,9.5,burrito:Chicken Burrito
5715,Sun City Center,FL,27.71286,-82.33453,9.95,burrito:Chicken Burrito
5716,South St. Augustine,FL,29.813282,-81.323322,9.15,burrito:Chicken Burrito
5725,Neptune Beach,FL,30.322974,-81.40448,9.95,burrito:Chicken Burrito
5742,Pinellas Park,FL,27.83888,-82.73722,10.15,burrito:Chicken Burrito
5752,Space Coast Town Center,FL,28.07816,-80.7101,9.35,burrito:Chicken Burrito
5771,Plant City,FL,27.988455,-82.123005,9.8,burrito:Chicken Burrito
5775,Oldsmar Tampa Rd,FL,28.051601,-82.69872,9.8,burrito:Chicken Burrito
5794,East Fort Pierce,FL,27.4276,-80.32636,9.5,burrito:Chicken Burrito
5805,Belle Terre Pkwy,FL,29.550824,-81.236289,9.2,burrito:Chicken Burrito
5860,Canoe Creek,FL,28.22474,-81.29118,9.95,burrito:Chicken Burrito
5870,Indian Rocks Beach,FL,27.880861,-82.828018,9.65,burrito:Chicken Burrito
5873,Hudson SR 52,FL,28.33077,-82.66941,9.35,burrito:Chicken Burrito
5898,Feather Sound Clearwater,FL,27.89444,-82.67897,9.65,burrito:Chicken Burrito
5985,Durbin Park,FL,30.09822,-81.52203,10.15,burrito:Chicken Burrito
604,Altamonte,FL,28.661332,-81.396677,9.95,burrito:Chicken Burrito
610,Lake Mary #2,FL,28.755741,-81.35074,9.35,burrito:Chicken Burrito
611,Westshore,FL,27.947477,-82.52393,9.65,burrito:Chicken Burrito
647,South Orange,FL,28.516773,-81.376134,9.35,burrito:Chicken Burrito
675,Florida Mall,FL,28.44943,-81.401886,9.8,burrito:Chicken Burrito
678,Coral Springs,FL,26.252864,-80.252319,9.5,burrito:Chicken Burrito
713,Parkside Mall,FL,27.838767,-82.684634,9.95,burrito:Chicken Burrito
721,Central Boca Raton,FL,26.368752,-80.128054,8.75,burrito:Chicken Burrito
727,Kissimmee,FL,28.345635,-81.420783,9.8,burrito:Chicken Burrito
731,4th Street,FL,27.780159,-82.638729,9.8,burrito:Chicken Burrito
762,Clearwater Mall,FL,27.961126,-82.727515,9.2,burrito:Chicken Burrito
783,Daytona Beach,FL,29.180812,-81.080596,8.6,burrito:Chicken Burrito
789,Ocoee,FL,28.552487,-81.526959,9.5,burrito:Chicken Burrito
793,Archer Road,FL,29.619404,-82.381281,8.75,burrito:Chicken Burrito
802,Boynton Beach,FL,26.542687,-80.090222,9.65,burrito:Chicken Burrito
813,Carrollwood,FL,28.063578,-82.503442,9.5,burrito:Chicken Burrito
821,Waterford Lakes,FL,28.553564,-81.206557,9.15,burrito:Chicken Burrito
823,South Tampa,FL,27.9397,-82.483393,9.65,burrito:Chicken Burrito
828,USF Fowler 2,FL,28.054873,-82.429836,8.6,burrito:Chicken Burrito
838,Weston,FL,26.067606,-80.36306,9.5,burrito:Chicken Burrito
844,Orlando Airport,FL,28.46762,-81.30863,9.35,burrito:Chicken Burrito
881,West Palm Beach,FL,26.708223,-80.098579,9.5,burrito:Chicken Burrito
914,West Kendall,FL,25.684578,-80.415201,9.15,burrito:Chicken Burrito
924,Sawgrass Ikea,FL,26.121556,-80.330717,9.2,burrito:Chicken Burrito
952,North Miami FL,FL,25.912522,-80.157698,9.15,burrito:Chicken Burrito
975,Bradenton,FL,27.463178,-82.578336,9.95,burrito:Chicken Burrito
985,West Pembroke Pines,FL,26.006839,-80.356265,9.15,burrito:Chicken Burrito
990,Wellington,FL,26.663799,-80.202121,9.5,burrito:Chicken Burrito
995,Orange Park,FL,30.19383,-81.738462,8.75,burrito:Chicken Burrito
1464,Marietta East Cobb,GA,33.980164,-84.424608,9.65,burrito:Chicken Burrito
1598,Athens Alps,GA,33.947371,-83.408834,8.95,burrito:Chicken Burrito
1652,Norcross,GA,33.980139,-84.21714,9.65,burrito:Chicken Burrito
1717,Lavista Northlake,GA,33.845894,-84.256033,9.35,burrito:Chicken Burrito
1760,Emory Village,GA,33.788626,-84.326656,8.75,burrito:Chicken Burrito
1866,Howell Mill Rd,GA,33.810169,-84.41306,9.2,burrito:Chicken Burrito
1906,Alpharetta North Point,GA,34.051774,-84.286286,9.35,burrito:Chicken Burrito
1972,Ernest Barrett Parkway,GA,34.003846,-84.579238,8.95,burrito:Chicken Burrito
2041,Savannah Victory Station,GA,32.043869,-81.072026,9.15,burrito:Chicken Burrito
2100,Perimeter Mall Food Court,GA,33.923804,-84.341154,9.15,burrito:Chicken Burrito
2106,South Buckhead,GA,33.80134,-84.392548,9.35,burrito:Chicken Burrito
2108,Columbus Park Crossing,GA,32.541783,-84.950318,8.6,burrito:Chicken Burrito
2125,Downtown Decatur,GA,33.7753,-84.298718,8.75,burrito:Chicken Burrito
2199,Canton Marketplace,GA,34.236698,-84.456328,9.2,burrito:Chicken Burrito
2215,Lenox Mall Food Court,GA,33.846674,-84.361939,9.5,burrito:Chicken Burrito
2229,Savannah Abercorn,GA,32.0053,-81.11393,9.2,burrito:Chicken Burrito
2246,Morrow Mt. Zion,GA,33.562708,-84.324649,10.15,burrito:Chicken Burrito
2262,Cumming Market Place Highway 20,GA,34.181199,-84.133121,10.15,burrito:Chicken Burrito
2278,Snellville President Commons,GA,33.882419,-84.010511,9.95,burrito:Chicken Burrito
2389,Pooler GA,GA,32.140266,-81.243508,10.15,burrito:Chicken Burrito
2459,Macon,GA,32.900818,-83.688555,9.35,burrito:Chicken Burrito
2471,Chastain Park,GA,33.881,-84.380146,9.65,burrito:Chicken Burrito
2493,Warner Robins,GA,32.618576,-83.690349,9.5,burrito:Chicken Burrito
2514,McDonough,GA,33.422916,-84.187152,9.35,burrito:Chicken Burrito
2607,Gainesville GA,GA,34.303285,-83.858625,9.35,burrito:Chicken Burrito
2706,Kennesaw State,GA,34.035452,-84.573604,8.95,burrito:Chicken Burrito
2713,Chamblee,GA,33.884534,-84.31582,9.2,burrito:Chicken Burrito
2775,Tucker,GA,33.851625,-84.210044,9.5,burrito:Chicken Burrito
2806,Conyers,GA,33.65119,-84.00914,9.95,burrito:Chicken Burrito
2841,Camp Creek,GA,33.657308,-84.499326,10.15,burrito:Chicken Burrito
2873,Columbus South,GA,32.480404,-84.943902,9.35,burrito:Chicken Burrito
2914,Duluth Sugarloaf Parkway,GA,34.021459,-84.120335,9.2,burrito:Chicken Burrito
2915,Albany,GA,31.617023,-84.221769,9.15,burrito:Chicken Burrito
2995,Suwanee,GA,34.034396,-84.052234,9.35,burrito:Chicken Burrito
3025,Augusta Exchange,GA,33.491208,-82.080402,9.8,burrito:Chicken Burrito
3145,West Midtown Atlanta,GA,33.791034,-84.407041,8.45,burrito:Chicken Burrito
3210,Jimmy Carter Blvd,GA,33.908363,-84.205757,9.15,burrito:Chicken Burrito
3284,1010 Midtown,GA,33.783862,-84.383951,9.35,burrito:Chicken Burrito
3285,Newnan,GA,33.39831,-84.739745,9.35,burrito:Chicken Burrito
3289,Sugarloaf Crossing,GA,33.958736,-84.055084,9.15,burrito:Chicken Burrito
3378,Sandy Plains 2,GA,34.037266,-84.461123,9.35,burrito:Chicken Burrito
3384,Peachtree City,GA,33.396355,-84.591743,8.75,burrito:Chicken Burrito
3385,FAYETTEVILLE,GA,33.472488,-84.443367,9.2,burrito:Chicken Burrito
3445,Dawsonville,GA,34.348681,-84.050008,9.8,burrito:Chicken Burrito
3460,Hinesville,GA,31.822484,-81.598801,9.35,burrito:Chicken Burrito
3469,Loganville,GA,33.846189,-83.908273,9.8,burrito:Chicken Burrito
3501,Austell,GA,33.856229,-84.601193,9.15,burrito:Chicken Burrito
3521,Douglasville,GA,33.727961,-84.737702,9.35,burrito:Chicken Burrito
3540,Woodstock,GA,34.085367,-84.531122,9.35,burrito:Chicken Burrito
3580,Rome,GA,34.256732,-85.164946,9.65,burrito:Chicken Burrito
3590,Buford,GA,34.05428,-83.993618,9.5,burrito:Chicken Burrito
3595,Vinings,GA,33.865267,-84.469901,9.35,burrito:Chicken Burrito
3635,Carrollton,GA,33.565767,-85.076599,9.35,burrito:Chicken Burrito
3665,Acworth,GA,34.03591,-84.684746,9.35,burrito:Chicken Burrito
3677,Hiram,GA,33.89056,-84.753678,9.5,burrito:Chicken Burrito
373,Ponce de Leon,GA,33.773906,-84.363588,8.95,burrito:Chicken Burrito
374,Roswell,GA,34.0436,-84.341502,9.5,burrito:Chicken Burrito
3784,Wesley Chapel Road,GA,33.715336,-84.214988,9.8,burrito:Chicken Burrito
379,Gwinnett,GA,33.955267,-84.131162,9.35,burrito:Chicken Burrito
3797,South Forsyth,GA,34.15106,-84.17536,9.5,burrito:Chicken Burrito
3825,Eagles Landing,GA,33.504292,-84.238686,9.95,burrito:Chicken Burrito
3870,Gainesville East,GA,34.316284,-83.793518,9.5,burrito:Chicken Burrito
3874,Valdosta GA,GA,30.840725,-83.322314,9.8,burrito:Chicken Burrito
3895,Cartersville,GA,34.166423,-84.787322,9.5,burrito:Chicken Burrito
391,Buckhead North,GA,33.848164,-84.374189,9.15,burrito:Chicken Burrito
3913,Covington GA,GA,33.603346,-83.858775,9.8,burrito:Chicken Burrito
3981,Statesboro,GA,32.41251,-81.768892,9.5,burrito:Chicken Burrito
3996,Rivermont Station,GA,33.988426,-84.271751,9.8,burrito:Chicken Burrito
4034,Riverdale Atlanta,GA,33.56158,-84.41311,9.65,burrito:Chicken Burrito
4061,Griffin,GA,33.272316,-84.290189,9.65,burrito:Chicken Burrito
4080,Thornton Road,GA,33.788468,-84.619337,9.8,burrito:Chicken Burrito
4081,Brunswick 2,GA,31.232227,-81.500023,9.65,burrito:Chicken Burrito
4092,Dalton,GA,34.7612,-84.9988,9.5,burrito:Chicken Burrito
4103,Marietta BC,GA,33.95205,-84.521123,9.5,burrito:Chicken Burrito
4135,Fairburn,GA,33.562096,-84.583331,9.35,burrito:Chicken Burrito
4192,South Cobb Drive,GA,33.829876,-84.491645,9.35,burrito:Chicken Burrito
4194,Dunwoody Village,GA,33.94685,-84.334045,9.2,burrito:Chicken Burrito
4207,Towne Lake,GA,34.109071,-84.552788,9.5,burrito:Chicken Burrito
4217,Oconee Connector,GA,33.917357,-83.45437,9.2,burrito:Chicken Burrito
4233,Commerce,GA,34.24966,-83.46104,9.65,burrito:Chicken Burrito
4238,Milledgeville,GA,33.108596,-83.253691,9.2,burrito:Chicken Burrito
4251,North Valdosta,GA,30.883755,-83.287562,9.95,burrito:Chicken Burrito
4253,Windy Hill,GA,33.901473,-84.477394,9.2,burrito:Chicken Burrito
428,Windward,GA,34.09084,-84.27492,9.5,burrito:Chicken Burrito
4314,Lagrange,GA,33.042839,-84.979688,8.75,burrito:Chicken Burrito
4315,Calhoun GA,GA,34.474058,-84.925,9.2,burrito:Chicken Burrito
4343,Savannah Quarters,GA,32.079529,-81.284775,9.65,burrito:Chicken Burrito
4365,Roswell Road North,GA,33.995691,-84.350461,9.5,burrito:Chicken Burrito
4435,Lilburn,GA,33.895346,-84.142392,9.5,burrito:Chicken Burrito
4492,Sandtown,GA,33.69917,-84.578242,10.15,burrito:Chicken Burrito
4499,Grayson,GA,33.900014,-83.961003,9.5,burrito:Chicken Burrito
4514,Old Milton Parkway,GA,34.061468,-84.246385,9.2,burrito:Chicken Burrito
4543,Atlanta Lindbergh,GA,33.82559,-84.36444,9.35,burrito:Chicken Burrito
459,John Creek,GA,34.067433,-84.169294,9.65,burrito:Chicken Burrito
4621,Winder Barrow,GA,33.94332,-83.7577,9.5,burrito:Chicken Burrito
4656,Pleasant Hill - GA,GA,33.940735,-84.122714,9.8,burrito:Chicken Burrito
4688,Fort Oglethorpe,GA,34.940925,-85.217636,9.8,burrito:Chicken Burrito
4701,Mableton,GA,33.836857,-84.575853,9.5,burrito:Chicken Burrito
477,Sandy Springs,GA,33.916322,-84.379567,8.6,burrito:Chicken Burrito
4786,Jodeco Road,GA,33.47959,-84.222232,9.95,burrito:Chicken Burrito
4788,Old National,GA,33.58175,-84.469989,9.8,burrito:Chicken Burrito
4789,Waycross,GA,31.205556,-82.335419,10.15,burrito:Chicken Burrito
4834,Evans GA,GA,33.530388,-82.122868,9.95,burrito:Chicken Burrito
485,Toco Hills,GA,33.814719,-84.310156,9.35,burrito:Chicken Burrito
4883,Jiles Road,GA,34.04759,-84.605752,9.5,burrito:Chicken Burrito
4917,Downtown Athens,GA,33.957871,-83.375827,9.35,burrito:Chicken Burrito
4918,Oakwood,GA,34.222249,-83.863921,9.5,burrito:Chicken Burrito
4952,Richmond Hill,GA,31.95258,-81.311,10.35,burrito:Chicken Burrito
4978,Madison GA,GA,33.559742,-83.477531,9.65,burrito:Chicken Burrito
5032,Jasper Ga,GA,34.45794,-84.4533,9.35,burrito:Chicken Burrito
5034,Monroe,GA,33.807186,-83.725884,9.95,burrito:Chicken Burrito
5111,McFarland,GA,34.1261,-84.2896,9.8,burrito:Chicken Burrito
5151,Sugar Hill,GA,34.120341,-84.079101,10.15,burrito:Chicken Burrito
5153,Ellijay,GA,34.655106,-84.493277,9.2,burrito:Chicken Burrito
5167,Braselton,GA,34.114233,-83.819654,9.35,burrito:Chicken Burrito
5183,Conyers East,GA,33.62557,-83.977408,9.95,burrito:Chicken Burrito
5195,Lake Lanier Islands Parkway,GA,34.143752,-83.957009,9.35,burrito:Chicken Burrito
5224,Rincon,GA,32.278175,-81.231157,9.95,burrito:Chicken Burrito
5261,Sixes Road,GA,34.146715,-84.511174,9.65,burrito:Chicken Burrito
5275,Dacula,GA,33.970568,-83.887597,9.5,burrito:Chicken Burrito
5412,Villa Rica,GA,33.726813,-84.940435,9.35,burrito:Chicken Burrito
5423,Lovejoy GA,GA,33.444663,-84.324038,9.8,burrito:Chicken Burrito
5433,Powers Ferry,GA,33.92007,-84.46774,9.35,burrito:Chicken Burrito
5448,Buford Drive & Hwy 316,GA,33.97646,-83.98572,9.95,burrito:Chicken Burrito
5482,Mountain Park Roswell,GA,34.0605,-84.38786,9.2,burrito:Chicken Burrito
5493,Cedarcrest & 92,GA,34.01261,-84.75316,9.5,burrito:Chicken Burrito
5529,Jimmy Carter & Peachtree Industrial,GA,33.94363,-84.23958,9.8,burrito:Chicken Burrito
5547,South Fulton,GA,33.611326,-84.611799,9.65,burrito:Chicken Burrito
5608,Washington Rd,GA,33.512157,-82.040657,9.95,burrito:Chicken Burrito
5642,Five Forks & Sugarloaf Parkway,GA,33.9248,-84.0206,9.5,burrito:Chicken Burrito
5656,Sharpsburg,GA,33.4082,-84.6855,9.2,burrito:Chicken Burrito
5738,Pleasant Hill Duluth,GA,34.00455,-84.17393,9.65,burrito:Chicken Burrito
576,Cumberland,GA,33.880957,-84.461281,8.95,burrito:Chicken Burrito
6007,Hwy 96,GA,32.555002,-83.660433,9.65,burrito:Chicken Burrito
667,Perimeter Mall,GA,33.927932,-84.344195,9.35,burrito:Chicken Burrito
909,Lawrenceville,GA,33.967151,-84.02244,9.65,burrito:Chicken Burrito
932,Mall of Georgia,GA,34.073164,-83.984773,9.2,burrito:Chicken Burrito
1069,Iowa City,IA,41.659748,-91.534894,8.45,burrito:Chicken Burrito
1545,Merle Hay,IA,41.628894,-93.697223,9.35,burrito:Chicken Burrito
1700,Davenport 53rd and Elmore,IA,41.573157,-90.529315,9.65,burrito:Chicken Burrito
1785,Ames,IA,42.017626,-93.610942,8.45,burrito:Chicken Burrito
1995,Sioux City,IA,42.44571,-96.343208,10.35,burrito:Chicken Burrito
2275,Lindale Mall,IA,42.02683,-91.626915,9.8,burrito:Chicken Burrito
2557,Jordan Creek,IA,41.562515,-93.799293,9.65,burrito:Chicken Burrito
2776,Ankeny,IA,41.709328,-93.580778,9.95,burrito:Chicken Burrito
2845,Dubuque,IA,42.491537,-90.720086,8.6,burrito:Chicken Burrito
4641,Davenport West Kimberly,IA,41.560916,-90.586689,10.15,burrito:Chicken Burrito
4852,Waukee,IA,41.615072,-93.863945,9.8,burrito:Chicken Burrito
4913,Coralville,IA,41.71801,-91.611132,9.5,burrito:Chicken Burrito
5366,Grimes IA,IA,41.686374,-93.780008,9.8,burrito:Chicken Burrito
5728,Clive IA - University Relo,IA,41.600926,-93.754946,8.95,burrito:Chicken Burrito
5798,Cedar Rapids - Edgewood Rd,IA,41.95166,-91.71729,9.15,burrito:Chicken Burrito
5809,Iowa City - Grand Army of the Republic,IA,41.647542,-91.538445,8.45,burrito:Chicken Burrito
6143,Altoona,IA,41.64461,-93.49915,10.15,burrito:Chicken Burrito
1624,Boise Towne Square,ID,43.606699,-116.282264,9.35,burrito:Chicken Burrito
1997,Meridian,ID,43.624188,-116.353907,9.65,burrito:Chicken Burrito
2259,Downtown Boise,ID,43.612686,-116.203084,9.5,burrito:Chicken Burrito
2783,Garden City,ID,43.67125,-116.283004,9.65,burrito:Chicken Burrito
3735,Linder Village Meridian,ID,43.662327,-116.410149,9.35,burrito:Chicken Burrito
4001,Southeast Boise,ID,43.578924,-116.174525,9.35,burrito:Chicken Burrito
4428,North Nampa,ID,43.59511,-116.513142,9.5,burrito:Chicken Burrito
4525,Twin Falls - ID,ID,42.588472,-114.480321,9.95,burrito:Chicken Burrito
4735,South Meridian,ID,43.588973,-116.394449,9.8,burrito:Chicken Burrito
4827,Caldwell,ID,43.634542,-116.645189,9.8,burrito:Chicken Burrito
4836,Post Falls,ID,47.71599,-116.894,9.8,burrito:Chicken Burrito
5315,Rexburg,ID,43.80375,-111.80615,9.8,burrito:Chicken Burrito
5761,Yellowstone & Alameda  - Pocatello,ID,42.8916,-112.44917,9.95,burrito:Chicken Burrito
5844,E. 17th Street - Idaho Falls,ID,43.48199,-111.98819,9.95,burrito:Chicken Burrito
1035,Bloomington Veterans Prkwy,IL,40.482568,-88.952214,9.2,burrito:Chicken Burrito
1037,Springfield White Oaks IL,IL,39.764431,-89.704348,9.35,burrito:Chicken Burrito
1055,Fairview Heights,IL,38.591908,-89.985458,9.8,burrito:Chicken Burrito
1082,Tinley Park,IL,41.600804,-87.794607,9.8,burrito:Chicken Burrito
1137,Oak Lawn 95th,IL,41.720023,-87.776558,8.6,burrito:Chicken Burrito
1148,Crystal Lake,IL,42.226642,-88.294975,8.95,burrito:Chicken Burrito
1169,Prairie Stone,IL,42.070549,-88.191161,8.95,burrito:Chicken Burrito
1186,Waukegan,IL,42.342315,-87.895796,9.8,burrito:Chicken Burrito
1194,Oswego,IL,41.70389,-88.30703,9.65,burrito:Chicken Burrito
1244,Elston Logan,IL,41.931623,-87.686359,9.5,burrito:Chicken Burrito
1292,Presidential Towers,IL,41.88046,-87.640922,9.5,burrito:Chicken Burrito
1339,Downers Grove Finley Square,IL,41.835192,-88.025263,9.35,burrito:Chicken Burrito
1369,Golf Mill,IL,42.055052,-87.835604,9.15,burrito:Chicken Burrito
1401,Pipers Alley,IL,41.911327,-87.635126,8.45,burrito:Chicken Burrito
1408,Elk Grove Village,IL,42.003149,-88.004911,8.95,burrito:Chicken Burrito
1419,Round Lake Beach,IL,42.3798,-88.0627,9.5,burrito:Chicken Burrito
1426,McHenry,IL,42.359946,-88.26651,9.35,burrito:Chicken Burrito
1434,Frankfort,IL,41.502393,-87.886747,9.5,burrito:Chicken Burrito
1437,Libertyville,IL,42.283981,-87.953805,8.95,burrito:Chicken Burrito
144,Ontario,IL,41.893262,-87.620664,9.35,burrito:Chicken Burrito
1462,Aurora Orchard,IL,41.786282,-88.376228,9.35,burrito:Chicken Burrito
1466,Wheaton West,IL,41.85824,-88.1399,9.35,burrito:Chicken Burrito
1541,Park Ridge,IL,42.009964,-87.827101,9.2,burrito:Chicken Burrito
